Classification Id,Currency ISO Code,Default,Default Quantity,Max Quantity,Min Quantity,Modifiable,Sequence,Apttus_Config2__ClassificationId__r.Name,Apttus_Config2__ProductId__r.Product Name
"CP-0000021036","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year Extended - Intensive - January"
"CP-0000021037","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year Extended - General - January"
"CP-0000021038","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year Extended - Exam - January"
"CP-0000021039","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - Intensive - November"
"CP-0000021040","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - General - November"
"CP-0000021041","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - Exam - November"
"CP-0000021042","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - Intensive - September"
"CP-0000021043","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - General - September"
"CP-0000021044","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - Exam - September"
"CP-0000021045","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - Intensive - June"
"CP-0000021046","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - General - June"
"CP-0000021047","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - Exam - June"
"CP-0000021048","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - Intensive - April"
"CP-0000021049","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - General - April"
"CP-0000021050","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - Exam - April"
"CP-0000021051","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - Intensive - January"
"CP-0000021052","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Academic Year - General - January"
"CP-0000021053","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Year - Exam - January"
"CP-0000021054","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Intensive - November"
"CP-0000021055","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - General - November"
"CP-0000021056","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Exam - November"
"CP-0000021057","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Intensive - September"
"CP-0000021058","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - General - September"
"CP-0000021059","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Exam - September"
"CP-0000021060","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Intensive - June"
"CP-0000021061","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - General - June"
"CP-0000021062","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Exam - June"
"CP-0000021063","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Intensive - April"
"CP-0000021064","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - General - April"
"CP-0000021065","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Exam - April"
"CP-0000021066","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Intensive - January"
"CP-0000021067","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - General - January"
"CP-0000021068","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Semester - Exam - January"
"CP-0000021069","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Intensive - November"
"CP-0000021070","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - General - November"
"CP-0000021071","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Exam - November"
"CP-0000021072","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Intensive - September"
"CP-0000021073","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - General - September"
"CP-0000021074","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Exam - September"
"CP-0000021075","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Intensive - April"
"CP-0000021076","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - General - April"
"CP-0000021077","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Exam - April"
"CP-0000021078","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Intensive - January"
"CP-0000021079","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - General - January"
"CP-0000021080","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year Extended - Exam - January"
"CP-0000021081","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - Intensive - November"
"CP-0000021082","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year - General - November"
"CP-0000021083","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year - Exam - November"
"CP-0000021084","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - Intensive - September"
"CP-0000021085","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - General - September"
"CP-0000021086","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year - Exam - September"
"CP-0000021087","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - Intensive - April"
"CP-0000021088","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - General - April"
"CP-0000021089","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year - Exam - April"
"CP-0000021090","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - Intensive - January"
"CP-0000021091","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Academic Year - General - January"
"CP-0000021092","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Year - Exam - January"
"CP-0000021093","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Intensive - November"
"CP-0000021094","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - General - November"
"CP-0000021095","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Exam - November"
"CP-0000021096","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Intensive - September"
"CP-0000021097","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - General - September"
"CP-0000021098","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Exam - September"
"CP-0000021099","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Intensive - April"
"CP-0000021100","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - General - April"
"CP-0000021101","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Exam - April"
"CP-0000021102","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Intensive - January"
"CP-0000021103","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - General - January"
"CP-0000021104","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Semester - Exam - January"
"CP-0000021105","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Intensive - September"
"CP-0000021106","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - General - September"
"CP-0000021107","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Exam - September"
"CP-0000021108","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Intensive - June"
"CP-0000021109","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - General - June"
"CP-0000021110","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Exam - June"
"CP-0000021111","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Intensive - April"
"CP-0000021112","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - General - April"
"CP-0000021113","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Exam - April"
"CP-0000021114","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Intensive - January"
"CP-0000021115","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - General - January"
"CP-0000021116","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year Extended - Exam - January"
"CP-0000021117","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - Intensive - September"
"CP-0000021118","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - General - September"
"CP-0000021119","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year - Exam - September"
"CP-0000021120","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - Intensive - June"
"CP-0000021121","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - General - June"
"CP-0000021122","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year - Exam - June"
"CP-0000021123","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - Intensive - April"
"CP-0000021124","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - General - April"
"CP-0000021125","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year - Exam - April"
"CP-0000021126","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - Intensive - January"
"CP-0000021127","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Academic Year - General - January"
"CP-0000021128","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Year - Exam - January"
"CP-0000021129","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Intensive - November"
"CP-0000021130","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Intensive - September"
"CP-0000021131","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - General - September"
"CP-0000021132","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Exam - September"
"CP-0000021133","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Intensive - June"
"CP-0000021134","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - General - June"
"CP-0000021135","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Exam - June"
"CP-0000021136","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Intensive - April"
"CP-0000021137","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - General - April"
"CP-0000021138","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Exam - April"
"CP-0000021139","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Intensive - January"
"CP-0000021140","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - General - January"
"CP-0000021141","CHF","false","1.0","1.0","0.0","true","","Seattle Courses","Semester - Exam - January"
"CP-0000021142","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Intensive - September"
"CP-0000021143","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - General - September"
"CP-0000021144","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Exam - September"
"CP-0000021145","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Intensive - June"
"CP-0000021146","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - General - June"
"CP-0000021147","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Exam - June"
"CP-0000021148","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Intensive - April"
"CP-0000021149","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - General - April"
"CP-0000021150","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Exam - April"
"CP-0000021151","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Intensive - January"
"CP-0000021152","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - General - January"
"CP-0000021153","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year Extended - Exam - January"
"CP-0000021154","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - Intensive - September"
"CP-0000021155","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - General - September"
"CP-0000021156","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year - Exam - September"
"CP-0000021157","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - Intensive - June"
"CP-0000021158","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - General - June"
"CP-0000021159","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year - Exam - June"
"CP-0000021160","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - Intensive - April"
"CP-0000021161","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - General - April"
"CP-0000021162","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year - Exam - April"
"CP-0000021163","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - Intensive - January"
"CP-0000021164","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Academic Year - General - January"
"CP-0000021165","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Year - Exam - January"
"CP-0000021166","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Intensive - September"
"CP-0000021167","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - General - September"
"CP-0000021168","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Exam - September"
"CP-0000021169","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Intensive - June"
"CP-0000021170","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - General - June"
"CP-0000021171","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Exam - June"
"CP-0000021172","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Intensive - April"
"CP-0000021173","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - General - April"
"CP-0000021174","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Exam - April"
"CP-0000021175","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Intensive - January"
"CP-0000021176","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - General - January"
"CP-0000021177","CHF","false","1.0","1.0","0.0","true","","Seoul Courses","Semester - Exam - January"
"CP-0000021178","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Intensive - September"
"CP-0000021179","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - General - September"
"CP-0000021180","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Exam - September"
"CP-0000021181","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Intensive - June"
"CP-0000021182","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - General - June"
"CP-0000021183","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Exam - June"
"CP-0000021184","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Intensive - April"
"CP-0000021185","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - General - April"
"CP-0000021186","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Exam - April"
"CP-0000021187","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Intensive - January"
"CP-0000021188","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - General - January"
"CP-0000021189","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year Extended - Exam - January"
"CP-0000021190","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - Intensive - September"
"CP-0000021191","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - General - September"
"CP-0000021192","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year - Exam - September"
"CP-0000021193","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - Intensive - June"
"CP-0000021194","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - General - June"
"CP-0000021195","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year - Exam - June"
"CP-0000021196","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - Intensive - April"
"CP-0000021197","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - General - April"
"CP-0000021198","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year - Exam - April"
"CP-0000021199","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - Intensive - January"
"CP-0000021200","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Academic Year - General - January"
"CP-0000021201","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Year - Exam - January"
"CP-0000021202","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Intensive - September"
"CP-0000021203","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - General - September"
"CP-0000021204","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Exam - September"
"CP-0000021205","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Intensive - June"
"CP-0000021206","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - General - June"
"CP-0000021207","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Exam - June"
"CP-0000021208","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Intensive - April"
"CP-0000021209","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - General - April"
"CP-0000021210","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Exam - April"
"CP-0000021211","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Intensive - January"
"CP-0000021212","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - General - January"
"CP-0000021213","CHF","false","1.0","1.0","0.0","true","","Shanghai Courses","Semester - Exam - January"
"CP-0000021214","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Intensive - November"
"CP-0000021215","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - General - November"
"CP-0000021216","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Exam - November"
"CP-0000021217","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Intensive - September"
"CP-0000021218","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - General - September"
"CP-0000021219","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Exam - September"
"CP-0000021220","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Intensive - June"
"CP-0000021221","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - General - June"
"CP-0000021222","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Exam - June"
"CP-0000021223","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Intensive - April"
"CP-0000021224","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - General - April"
"CP-0000021225","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Exam - April"
"CP-0000021226","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Intensive - January"
"CP-0000021227","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - General - January"
"CP-0000021228","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year Extended - Exam - January"
"CP-0000021229","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - Intensive - November"
"CP-0000021230","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - General - November"
"CP-0000021231","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - Exam - November"
"CP-0000021232","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - Intensive - September"
"CP-0000021233","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - General - September"
"CP-0000021234","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - Exam - September"
"CP-0000021235","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - Intensive - June"
"CP-0000021236","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - General - June"
"CP-0000021237","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - Exam - June"
"CP-0000021238","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - Intensive - April"
"CP-0000021239","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - General - April"
"CP-0000021240","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - Exam - April"
"CP-0000021241","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - Intensive - January"
"CP-0000021242","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Academic Year - General - January"
"CP-0000021243","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Year - Exam - January"
"CP-0000021244","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Intensive - November"
"CP-0000021245","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - General - November"
"CP-0000021246","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Exam - November"
"CP-0000021247","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Intensive - September"
"CP-0000021248","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - General - September"
"CP-0000021249","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Exam - September"
"CP-0000021250","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Intensive - June"
"CP-0000021251","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - General - June"
"CP-0000021252","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Exam - June"
"CP-0000021253","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Intensive - April"
"CP-0000021254","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - General - April"
"CP-0000021255","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Exam - April"
"CP-0000021256","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Intensive - January"
"CP-0000021257","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - General - January"
"CP-0000021258","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Semester - Exam - January"
"CP-0000021259","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Intensive - November"
"CP-0000021260","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Exam - November"
"CP-0000021261","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Intensive - September"
"CP-0000021262","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Exam - September"
"CP-0000021263","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Intensive - June"
"CP-0000021264","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Exam - June"
"CP-0000021265","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Intensive - April"
"CP-0000021266","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Exam - April"
"CP-0000021267","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Intensive - January"
"CP-0000021268","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year Extended - Exam - January"
"CP-0000021269","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Academic Year - Intensive - November"
"CP-0000021270","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year - Exam - November"
"CP-0000021271","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Academic Year - Intensive - September"
"CP-0000021272","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year - Exam - September"
"CP-0000021273","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Academic Year - Intensive - June"
"CP-0000021274","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year - Exam - June"
"CP-0000021275","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Academic Year - Intensive - April"
"CP-0000021276","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year - Exam - April"
"CP-0000021277","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Academic Year - Intensive - January"
"CP-0000021278","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Year - Exam - January"
"CP-0000021279","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Intensive - November"
"CP-0000021280","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Exam - November"
"CP-0000021281","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Intensive - September"
"CP-0000021282","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Exam - September"
"CP-0000021283","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Intensive - June"
"CP-0000021284","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Exam - June"
"CP-0000021285","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Intensive - April"
"CP-0000021286","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Exam - April"
"CP-0000021287","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Intensive - January"
"CP-0000021288","CHF","false","1.0","1.0","0.0","true","","Sydney Courses","Semester - Exam - January"
"CP-0000021289","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Intensive - September"
"CP-0000021290","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - General - September"
"CP-0000021291","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Exam - September"
"CP-0000021292","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Intensive - June"
"CP-0000021293","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - General - June"
"CP-0000021294","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Exam - June"
"CP-0000021295","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Intensive - April"
"CP-0000021296","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - General - April"
"CP-0000021297","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Exam - April"
"CP-0000021298","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Intensive - January"
"CP-0000021299","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - General - January"
"CP-0000021300","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year Extended - Exam - January"
"CP-0000021301","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - Intensive - September"
"CP-0000021302","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - General - September"
"CP-0000021303","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year - Exam - September"
"CP-0000021304","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - Intensive - June"
"CP-0000021305","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - General - June"
"CP-0000021306","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Year - Exam - June"
"CP-0000021307","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - Intensive - April"
"CP-0000021308","CHF","false","1.0","1.0","0.0","true","","Tokyo Course","Academic Year - General - April"
